Timestamp,Velocity,Current,Temperature,Supply_voltage,PWM
17.26,0.0,-0.74,43.0,11.2,0.11
17.71,0.0,-2.77,43.0,11.2,0.0
18.21,0.0,0.61,43.0,11.1,0.11
18.76,0.0,-2.77,43.0,11.2,0.0
19.21,0.0,-2.09,43.0,11.1,0.11
19.66,0.0,-0.07,43.0,11.1,0.11
20.11,0.0,-0.74,43.0,11.1,0.11
20.56,0.0,-3.45,43.0,11.1,0.23
21.01,0.0,-0.74,43.0,11.2,0.0
21.46,0.0,-3.45,43.0,11.2,0.11
21.96,0.0,-4.8,43.0,11.2,0.11
22.41,0.0,-1.42,43.0,11.2,0.0
22.86,0.0,-4.8,43.0,11.2,0.0
23.36,0.0,-2.09,43.0,11.2,0.0
23.81,0.0,-4.12,43.0,11.2,0.11
24.26,0.0,-4.8,43.0,11.2,0.0
24.66,0.0,-3.45,43.0,11.2,0.0
25.16,0.0,-2.77,43.0,11.2,0.0
25.61,0.0,-2.77,43.0,11.2,0.0
26.06,0.0,-2.09,43.0,11.1,0.0
26.56,0.0,-2.09,43.0,11.1,0.0
27.01,0.0,-3.45,43.0,11.1,0.11
27.41,0.0,-3.45,43.0,11.1,0.0
27.86,0.0,-2.09,43.0,11.1,0.11
28.36,0.0,-2.77,43.0,11.1,0.0
28.81,0.0,-1.42,43.0,11.1,0.11
29.26,0.0,-1.42,43.0,11.1,0.11
29.71,0.0,-0.74,43.0,11.1,0.0
30.16,0.0,-4.8,43.0,11.1,0.11
30.61,0.0,-2.09,43.0,11.1,0.11
31.06,0.0,-1.42,43.0,11.1,0.0
31.56,0.0,-0.07,43.0,11.1,0.0
31.96,0.0,-0.74,43.0,11.2,0.11
32.41,0.0,-2.09,43.0,11.2,0.11
32.91,0.0,-1.42,43.0,11.2,0.0
33.36,0.0,-5.47,43.0,11.1,0.11
33.81,0.0,-2.09,43.0,11.1,0.11
34.21,0.0,-5.47,43.0,11.1,0.11
34.71,0.0,-4.12,43.0,11.1,0.0
35.16,0.0,0.61,43.0,11.2,0.11
35.61,0.0,-2.09,43.0,11.2,0.11
36.11,0.0,-1.42,43.0,11.2,0.11
36.56,0.0,-0.07,43.0,11.2,0.23
36.96,0.0,-2.77,43.0,11.2,0.0
37.46,0.0,-0.74,43.0,11.2,0.0
37.91,0.0,-2.77,43.0,11.2,0.11
38.36,0.0,-2.09,43.0,11.1,0.11
38.81,0.0,-1.42,43.0,11.2,0.0
39.26,0.0,-4.8,43.0,11.1,0.11
39.71,0.0,-0.74,43.0,11.1,0.0
40.16,0.0,-1.42,43.0,11.1,0.0
40.66,0.0,-3.45,43.0,11.1,0.0
41.11,0.0,2.63,43.0,11.1,0.11
41.56,0.0,-2.77,43.0,11.1,0.0
42.01,0.0,-2.77,43.0,11.1,0.0
42.51,0.0,-4.12,43.0,11.1,0.0
42.96,0.0,-4.8,43.0,11.1,0.0
43.41,0.0,-4.8,43.0,11.1,0.0
43.86,0.0,-0.74,43.0,11.2,0.11
44.31,0.0,-1.42,43.0,11.2,0.0
44.76,0.0,-1.42,43.0,11.2,0.11
45.21,0.0,-0.07,43.0,11.1,0.11
45.71,0.0,1.28,43.0,11.2,0.23
46.11,0.0,-0.07,43.0,11.2,0.11
46.56,0.0,-2.09,43.0,11.1,0.11
47.01,0.0,-2.09,43.0,11.1,0.11
47.41,0.0,-0.07,43.0,11.2,0.23
47.86,0.0,-0.07,43.0,11.1,0.11
48.26,0.0,-0.74,43.0,11.1,0.11
48.71,0.0,-0.07,43.0,11.1,0.23
49.11,0.0,0.61,43.0,11.1,0.11
49.46,0.0,-1.42,43.0,11.1,0.11
49.91,0.0,-1.42,43.0,11.1,0.11
50.41,0.0,-0.07,43.0,11.1,0.0
50.86,0.0,-2.77,43.0,11.2,0.11
51.26,0.0,-2.09,43.0,11.2,0.0
51.66,0.0,-1.42,43.0,11.2,0.23
52.11,0.0,-1.42,43.0,11.2,0.23
52.61,0.0,-3.45,43.0,11.2,0.11
53.01,0.0,-0.07,43.0,11.2,0.11
53.51,0.0,0.61,43.0,11.1,0.0
53.91,0.0,-2.77,43.0,11.1,0.0
54.31,0.0,-3.45,43.0,11.1,0.0
54.71,0.0,-2.09,43.0,11.2,0.11
55.21,0.0,-3.45,43.0,11.2,0.0
55.61,0.0,-4.8,43.0,11.2,0.0
56.01,0.0,-4.8,43.0,11.2,0.0
56.46,0.0,-5.47,43.0,11.2,0.11
56.86,0.0,-6.15,43.0,11.2,0.0
57.26,0.0,-4.12,43.0,11.2,0.0
57.66,0.0,-6.82,43.0,11.2,0.0
58.11,0.0,-2.09,43.0,11.2,0.11
58.51,0.0,-0.74,43.0,11.1,0.23
58.91,0.0,-4.12,43.0,11.2,0.11
59.31,0.0,-2.77,43.0,11.2,0.11
59.76,0.0,-5.47,43.0,11.1,0.11
60.21,0.0,-2.09,43.0,11.1,0.23
60.61,0.0,-5.47,43.0,11.1,0.11
61.01,0.0,-2.77,43.0,11.1,0.11
61.46,0.0,8.04,43.0,11.2,2.94
61.86,0.46,53.98,43.0,11.1,4.63
62.26,0.0,60.06,43.0,11.1,6.67
62.71,0.46,63.44,43.0,11.1,7.68
63.11,0.23,71.55,43.0,11.1,9.49
63.51,0.69,68.17,43.0,11.1,10.17
63.96,0.46,73.58,43.0,11.1,11.07
64.41,0.46,76.95,43.0,11.1,12.43
64.86,0.69,83.03,43.0,11.1,14.13
65.31,1.15,94.52,43.0,11.1,16.72
65.71,1.15,95.87,43.0,11.1,17.74
66.11,0.0,122.9,43.0,11.1,22.15
66.51,0.69,99.25,44.0,11.0,18.42
66.91,1.6,114.11,44.0,11.1,22.49
67.36,0.0,116.82,44.0,11.1,20.79
67.76,0.46,121.54,44.0,11.1,21.92
68.21,2.52,131.0,44.0,11.1,25.31
68.61,0.69,120.19,45.0,11.1,22.04
69.11,0.0,124.25,45.0,11.0,22.37
69.56,1.37,116.14,46.0,11.1,21.92
70.01,0.0,150.6,46.0,11.0,25.31
70.46,0.0,151.27,46.0,11.0,26.89
70.91,0.46,119.52,46.0,11.0,22.04
71.32,0.0,157.35,46.0,11.0,26.44
71.76,2.06,127.63,47.0,11.0,24.63
72.21,1.83,122.22,47.0,11.0,23.5
72.66,1.15,140.46,47.0,11.0,25.43
73.06,1.6,128.3,47.0,11.0,24.41
73.56,2.06,105.33,47.0,11.1,20.11
74.01,2.29,82.36,47.0,11.1,15.14
74.46,1.83,83.71,47.0,11.1,14.8
74.91,1.83,79.66,48.0,11.1,14.24
75.46,2.06,85.74,48.0,11.1,16.16
75.86,2.06,79.66,48.0,11.0,15.03
76.31,1.6,84.39,48.0,11.1,15.48
76.81,2.06,81.01,48.0,11.1,15.26
77.21,1.83,81.68,48.0,11.1,15.14
77.66,2.06,79.66,48.0,11.1,14.8
78.11,1.37,81.68,49.0,11.1,14.8
78.61,2.06,81.01,49.0,11.1,14.13
79.11,1.83,80.33,49.0,11.1,14.13
79.56,1.83,78.3,49.0,11.1,14.13
80.06,2.06,76.28,50.0,11.1,14.13
80.51,2.06,76.28,50.0,11.1,13.45
80.96,1.37,80.33,50.0,11.1,14.35
81.42,2.06,75.6,50.0,11.1,13.33
81.91,2.52,76.95,50.0,11.1,14.92
82.36,2.52,78.3,50.0,11.1,14.69
82.76,3.21,77.63,50.0,11.1,14.46
83.21,2.98,72.9,50.0,11.1,14.58
83.66,2.52,75.6,50.0,11.1,14.35
84.16,2.75,72.9,50.0,11.1,13.67
84.56,2.75,74.93,50.0,11.1,14.13
85.06,2.75,73.58,50.0,11.1,13.79
85.61,2.75,75.6,50.0,11.1,13.9
86.01,2.98,72.22,50.0,11.1,13.56
86.46,2.52,73.58,51.0,11.1,13.9
87.01,2.75,70.87,51.0,11.1,13.33
87.46,2.75,73.58,51.0,11.1,13.56
87.91,2.75,74.93,51.0,11.1,13.67
88.41,2.29,70.87,51.0,11.1,13.79
88.81,2.98,69.52,51.0,11.1,13.33
89.31,2.75,71.55,51.0,11.1,13.22
89.81,2.75,75.6,51.0,11.1,13.22
90.31,2.98,70.2,51.0,11.1,13.11
90.71,2.98,70.87,51.0,11.1,13.45
91.16,2.75,74.93,51.0,11.1,13.56
91.66,3.44,76.95,51.0,11.1,15.14
92.11,3.66,76.28,51.0,11.1,15.26
92.56,3.66,77.63,51.0,11.1,15.26
93.01,3.66,79.66,51.0,11.1,15.48
93.46,3.66,78.98,52.0,11.1,15.37
93.91,3.66,76.95,52.0,11.1,15.59
94.36,3.44,78.98,52.0,11.1,15.37
94.86,3.44,78.98,52.0,11.1,15.37
95.36,3.44,79.66,52.0,11.1,15.37
95.81,3.44,74.25,52.0,11.1,15.14
96.26,3.89,75.6,52.0,11.1,15.03
96.71,3.66,74.25,52.0,11.2,14.92
97.11,3.44,74.25,52.0,11.1,15.14
97.56,3.66,74.93,52.0,11.1,15.03
98.01,3.89,76.95,52.0,11.1,15.03
98.46,3.44,76.28,52.0,11.1,15.14
98.86,3.66,74.25,52.0,11.1,14.92
99.31,3.66,72.9,53.0,11.1,14.8
99.76,3.66,74.25,53.0,11.1,14.92
100.26,3.89,73.58,53.0,11.1,14.92
100.66,3.89,74.25,53.0,11.1,15.14
101.16,3.44,75.6,53.0,11.1,15.48
101.61,3.66,76.95,53.0,11.1,16.05
102.06,4.58,81.01,53.0,11.1,17.74
102.46,4.81,84.39,53.0,11.1,17.85
102.96,4.81,81.01,53.0,11.1,18.08
103.36,4.81,82.36,53.0,11.1,17.97
103.81,5.27,78.3,53.0,11.1,17.52
104.31,4.81,78.98,53.0,11.1,17.18
104.76,4.81,79.66,53.0,11.1,16.95
105.21,4.81,74.93,53.0,11.1,16.72
105.66,4.58,78.3,53.0,11.1,16.72
106.06,4.58,77.63,53.0,11.1,16.16
106.51,4.81,75.6,53.0,11.1,16.05
106.91,4.58,76.28,53.0,11.1,15.59
107.41,4.81,75.6,53.0,11.1,15.14
107.86,5.04,74.25,53.0,11.1,15.14
108.26,4.81,76.28,53.0,11.1,15.82
108.71,4.81,78.3,53.0,11.1,16.27
109.16,4.81,76.95,53.0,11.1,16.27
109.61,4.81,76.95,53.0,11.1,16.72
110.01,4.58,82.36,53.0,11.1,17.4
110.46,4.81,81.01,53.0,11.1,17.29
110.91,4.81,84.39,53.0,11.1,17.63
111.36,4.58,78.3,54.0,11.1,18.08
111.76,5.27,87.09,54.0,11.1,19.44
112.26,5.73,85.74,54.0,11.1,19.66
112.66,5.73,85.06,54.0,11.1,19.66
113.11,5.5,85.06,54.0,11.1,19.78
113.56,5.73,83.71,54.0,11.0,19.55
114.01,5.5,87.09,54.0,11.1,19.89
114.41,5.5,85.06,54.0,11.1,19.89
114.86,5.73,87.09,54.0,11.1,20.0
115.36,5.95,83.71,54.0,11.1,19.32
115.76,5.73,83.71,54.0,11.1,19.44
116.16,5.5,87.76,54.0,11.1,20.0
116.61,5.73,87.76,54.0,11.1,20.45
117.06,5.5,89.11,54.0,11.1,20.57
117.46,5.5,89.11,54.0,11.1,20.34
117.91,5.5,89.11,54.0,11.1,20.0
118.36,5.73,85.74,54.0,11.1,20.34
118.76,5.73,88.44,54.0,11.1,20.45
119.21,5.73,89.11,54.0,11.2,20.45
119.61,5.5,89.79,54.0,11.1,20.34
120.06,5.73,86.41,54.0,11.1,20.34
120.51,5.73,85.74,54.0,11.1,19.89
120.91,5.73,83.03,54.0,11.1,19.55
121.31,5.5,82.36,54.0,11.1,19.66
121.81,6.18,79.66,54.0,11.1,19.78
122.21,6.87,79.66,54.0,11.1,20.23
122.61,7.1,77.63,54.0,11.1,19.66
123.11,6.64,78.3,54.0,11.1,19.66
123.51,6.87,78.98,54.0,11.1,19.66
123.96,6.41,78.98,54.0,11.1,19.89
124.36,7.1,78.98,54.0,11.1,19.55
124.91,7.1,78.98,54.0,11.1,19.21
125.36,6.64,78.3,54.0,11.1,19.32
125.76,6.87,79.66,54.0,11.1,19.44
126.21,6.87,78.98,54.0,11.1,19.44
126.61,7.1,78.3,54.0,11.1,18.87
127.06,6.87,78.98,54.0,11.1,18.98
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
